CMP-0374;2023-11-18;TecnoWave;Cantabria;Hostelería;Prensa;Lead Generation;1278118,00;1280156,00;623970;43870;10030;Cristina Ortega;Activa
CMP-0375;2024-11-30;Urbana Inmobiliaria;País Vasco;Alimentación;SEM;Awareness;2424699,00;8560936,00;39530;920;180;Cristina Ortega;Cancelada
CMP-0376;2025-11-23;Fintech Nova;Navarra;Alimentación;Google Ads;Conversión;362226,00;761057,00;4818060;171990;20650;Laura Gómez;Activa
CMP-0377;2024-09-15;Zapatería Confort;Aragón;Agricultura;Influencers;Branding;2432200,00;5012964,00;4649050;260650;37230;Marta Sánchez;Finalizada
CMP-0378;2025-04-08;Farmacia Central;Canarias;Alimentación;Redes Sociales;Lead Generation;1975087,00;6001412,00;3661750;113120;23170;Marta Sánchez;Finalizada
CMP-0379;2024-06-13;Zapatería Confort;Canarias;DESCONOCIDO;Televisión;Branding;864958,00;2568821,00;127790;900;180;Elena Castro;Activa
CMP-0380;2025-12-28;Solaris Energía;Islas Baleares;Finanzas;Email Marketing;Lead Generation;1143805,00;5065217,00;4227550;257590;38530;Javier Torres;Pausada
CMP-0381;2025-05-20;Viñedos del Valle;Galicia;Belleza;Google Ads;Fidelización;26301,00;865011,00;4348390;156120;5010;Diego Romero;Cancelada
CMP-0382;2025-07-26;Xtreme Bikes;Navarra;Deporte;Prensa;Branding;1834658,00;3763019,00;858760;13590;550;Marta Sánchez;Activa
CMP-0383;2025-01-30;Sabores del Mediterráneo;Islas Baleares;Retail;Email Marketing;Conversión;293634,00;543887,00;1523280;12210;570;Paula Serrano;Terminada
CMP-0384;2024-09-26;Solaris Energía;Aragón;Hostelería;Televisión;Fidelización;323373,00;570535,00;4568540;38150;4780;Pablo Navarro;Pausada
CMP-0385;2024-11-25;Nutrisana;Cantabria;Educación;SEM;Branding;2003533,00;619274,00;2152630;73280;16560;Lucía Herrera;Activa
CMP-0386;2025-12-04;Nutrisana;La Rioja;Construcción;Redes Sociales;Conversión;497218,00;1441215,00;3029380;187270;NULL;David López;Cancelada
CMP-0387;2023-02-17;Nutrisana;País Vasco;Moda;Redes Sociales;Awareness;2021164,00;5757872,00;2111570;103810;13280;Carlos Ruiz;Finalizada
CMP-0388;2024-01-07;Byte Studio;Cataluña;Turismo;Televisión;Lead Generation;780850,00;1569947,00;892040;8400;2020;Álvaro Gil;Finalizada
CMP-0390;2023-10-19;Rural Gourmet;Castilla y León;Construcción;Televisión;Fidelización;775440,00;1557342,00;444920;30460;3960;Diego Romero;Activa
CMP-0391;2024-03-11;Innovatech Solutions;Navarra;Turismo;Redes Sociales;Fidelización;1502712,00;5749148,00;1998090;159730;NULL;Marta Sánchez;Cancelada
CMP-0392;2024-06-19;EcoHogar;Cantabria;Turismo;SEO;Awareness;1533904,00;6628233,00;1673820;119330;28260;Diego Romero;Finalizada
CMP-0393;2025-09-28;Solaris Energía;Andalucía;Hostelería;Google Ads;Lead Generation;1529791,00;486432,00;55210;3060;330;Álvaro Gil;Cancelada
CMP-0394;2024-01-31;Constructora Levante;Castilla y León;Educación;Redes Sociales;Awareness;2101082,00;7794705,00;49200;700;60;Cristina Ortega;Finalizada
CMP-0395;2024-02-06;Panadería Trigo Dorado;Asturias;Alimentación;SEM;Fidelización;111254,00;263663,00;3696230;214460;12900;Miguel Álvarez;Finalizada
CMP-0396;2024-07-15;Modaline;Comunidad de Madrid;Educación;Prensa;Fidelización;336029,00;1418367,00;4490170;99220;13440;Sara Molina;Activa
CMP-0397;2025-10-11;Lácteos del Sur;Cataluña;Agricultura;SEO;Branding;1092719,00;4894777,00;1441730;20360;2730;Sara Molina;Activa
CMP-0398;2024-11-05;Fintech Nova;Región de Murcia;Hostelería;Redes Sociales;Awareness;2445677,00;5087118,00;395280;29160;1660;Pablo Navarro;Activa
CMP-0399;2023-07-15;Zapatería Confort;Región de Murcia;Agricultura;Redes Sociales;Conversión;1989396,00;8480596,00;4072160;203590;23460;Laura Gómez;Activa
CMP-0400;2024-04-22;Bebidas Norte;Comunidad de Madrid;Hostelería;Televisión;Fidelización;149464,00;578381,00;2110970;25720;4890;Pablo Navarro;Activa
CMP-0401;2024-06-08;Modaline;La Rioja;Educación;Marketing de Contenidos;Lead Generation;1490359,00;5709973,00;4746500;227780;37120;Laura Gómez;Cancelada
CMP-0402;2023-10-26;Yogures La Pradera;Canarias;Inmobiliario;Influencers;Awareness;2400159,00;8324638,00;NULL;79820;11160;Diego Romero;Finalizada
CMP-0404;2024-03-25;Sabores del Mediterráneo;Castilla y León;DESCONOCIDO;SEO;Lead Generation;834975,00;618183,00;4598310;295160;5940;Miguel Álvarez;Cancelada
CMP-0405;2023-03-03;EcoHogar;Comunidad Valenciana;Finanzas;Marketing de Contenidos;Awareness;1012775,00;381771,00;40260;1290;30;David López;Pausada
CMP-0406;2024-06-20;Constructora Levante;Comunidad Valenciana;Automoción;SEO;Awareness;862747,00;2268094,00;941070;18530;960;Javier Torres;Cancelada
CMP-0407;2025-02-13;Modaline;Aragón;DESCONOCIDO;Televisión;Conversión;313863,00;1257786,00;690740;44630;2490;Diego Romero;Finalizada
CMP-0408;2023-06-16;Innovatech Solutions;Andalucía;Tecnología;Prensa;Lead Generation;2184672,00;8468468,00;3067270;219110;13190;Elena Castro;Finalizada
CMP-0409;2023-03-16;Zapatería Confort;Galicia;Belleza;SEO;Lead Generation;1742384,00;575985,00;2599130;105340;15740;Sara Molina;Pausada
CMP-0410;2024-04-16;Hotel Costa Azul;Cantabria;Construcción;Marketing de Contenidos;Awareness;1385369,00;1197218,00;445540;12080;1620;DESCONOCIDO;Pausada
CMP-0411;2023-06-18;Quimera Cosmética;Navarra;Construcción;Prensa;Branding;81301,00;175211,00;1397630;74630;7170;Carlos Ruiz;Pausada
CMP-0412;2024-07-16;Distribuciones Marín;Comunidad Valenciana;Hostelería;Prensa;Awareness;1694266,00;2287427,00;3912050;258850;45050;Álvaro Gil;Cancelada
CMP-0413;2023-11-02;Dulcería Real;Castilla y León;Educación;SEO;Lead Generation;1899359,00;664664,00;3434320;149210;28740;Elena Castro;Cancelada
CMP-0414;2025-05-05;Muebles Castillo;Cantabria;Deporte;Prensa;Branding;1983949,00;3203908,00;989850;36780;8680;Miguel Álvarez;Pausada
CMP-0415;2024-09-05;Muebles Castillo;Comunidad de Madrid;Retail;Email Marketing;Conversión;579217,00;NULL;3950920;139280;27420;Diego Romero;Cancelada
CMP-0416;2024-11-04;Quimera Cosmética;Cantabria;Finanzas;SEM;Branding;526427,00;1021622,00;2807260;95390;11820;Miguel Álvarez;Terminada
CMP-0417;2025-11-27;Joyería Alba;Aragón;Deporte;Televisión;Conversión;530613,00;NULL;2754340;28220;670;Carlos Ruiz;Finalizada
CMP-0418;2024-09-27;Kapital Seguros;Navarra;Educación;Radio;Awareness;1091858,00;3581972,00;NULL;42170;6240;Pablo Navarro;Finalizada
CMP-0419;2025-07-23;Colchones Descanso;Canarias;Moda;Marketing de Contenidos;Conversión;2200514,00;4913438,00;3025590;23990;760;Diego Romero;Finalizada
CMP-0420;2024-08-20;AutoMotion;Extremadura;Hostelería;Prensa;Branding;996007,00;4254829,00;1261690;90100;4310;Lucía Herrera;Finalizada
CMP-0421;2025-03-28;Viñedos del Valle;Cataluña;Retail;SEM;Branding;8626,00;257334,00;3547200;217190;22030;Pablo Navarro;Finalizada
CMP-0422;2023-07-25;Urbana Inmobiliaria;Región de Murcia;Tecnología;Google Ads;Branding;367834,00;137783,00;4417210;75540;15950;David López;Finalizada
CMP-0423;2025-06-28;Zapatería Confort;Comunidad de Madrid;Hostelería;SEO;Conversión;160971,00;5326408,00;4707910;59830;10510;Carlos Ruiz;Activa
CMP-0424;2023-12-09;Modaline;Navarra;Alimentación;Influencers;Awareness;567008,00;2271208,00;4183170;283000;47930;David López;Cancelada
CMP-0425;2024-10-09;Bahía Sports;DESCONOCIDO;Belleza;SEO;Branding;596372,00;444129,00;1700370;30640;3260;Laura Gómez;Pausada
CMP-0426;2023-12-18;Electro Ríos;Región de Murcia;Finanzas;Televisión;Conversión;1258949,00;5614903,00;NULL;169130;41890;Paula Serrano;Cancelada
CMP-0427;2024-04-21;Modaline;Comunidad de Madrid;Hostelería;Google Ads;Conversión;851061,00;2430494,00;3072270;118790;NULL;Javier Torres;Cancelada
CMP-0428;2024-11-04;EcoHogar;Aragón;Finanzas;Redes Sociales;Lead Generation;1612256,00;2095721,00;3807700;189830;44990;Laura Gómez;Pausada
CMP-0429;2024-03-31;Grupo Peralta;La Rioja;Alimentación;SEO;Branding;530427,00;279594,00;4816270;264290;18390;Carlos Ruiz;Finalizada
CMP-0432;2025-08-19;Viñedos del Valle;Galicia;Retail;Redes Sociales;Awareness;72240,00;1922304,00;2526000;26250;1120;Sara Molina;Cancelada
CMP-0433;2023-09-12;Kapital Seguros;País Vasco;Salud;Televisión;Awareness;1609801,00;4460594,00;2148220;153320;38050;Miguel Álvarez;Cancelada
CMP-0434;2023-02-27;TransLogic;Comunidad Valenciana;Finanzas;Email Marketing;Awareness;1844447,00;2430764,00;185910;13770;1330;Cristina Ortega;Activa
CMP-0435;2025-05-16;Quimera Cosmética;Extremadura;Turismo;SEM;Fidelización;1006214,00;2779036,00;4728810;52140;11900;Ana Fernández;Activa
CMP-0436;2024-09-22;Óptica Visión Plus;País Vasco;Deporte;Radio;Branding;2039285,00;2915952,00;1103510;82480;8700;Ana Fernández;Pausada
CMP-0437;2024-03-11;Constructora Levante;Cataluña;Educación;Email Marketing;Conversión;1766037,00;1998600,00;959120;40950;1490;Sara Molina;Activa
CMP-0438;2024-04-25;Clínica Dental Sonrisa;Región de Murcia;DESCONOCIDO;Redes Sociales;Branding;NULL;143826,00;658690;16960;1560;Elena Castro;Cancelada
CMP-0439;2024-10-07;Wellness Center;Asturias;Moda;Marketing de Contenidos;Branding;1897141,00;5384770,00;1769490;58050;12980;Laura Gómez;Finalizada
CMP-0440;2025-08-31;Zapatería Confort;Galicia;Retail;Influencers;Branding;713079,00;2308174,00;4278210;101130;11970;Miguel Álvarez;Cancelada
CMP-0441;2025-09-02;Restaurante El Fogón;Región de Murcia;Turismo;Marketing de Contenidos;Conversión;1853227,00;6735801,00;1831270;67920;15860;Paula Serrano;Activa
CMP-0442;2023-08-25;Kapital Seguros;Castilla y León;Salud;SEO;Conversión;2084238,00;9346723,00;4591390;183700;41350;Carlos Ruiz;Activa
CMP-0443;2023-09-10;Quimera Cosmética;La Rioja;Alimentación;Influencers;Conversión;1920446,00;2353659,00;1355710;74480;17750;Diego Romero;Cancelada
CMP-0444;2023-06-29;Bebidas Norte;Aragón;Educación;Marketing de Contenidos;Conversión;2416295,00;5159373,00;1228510;26740;1000;Javier Torres;Cancelada
CMP-0445;2025-05-17;Colchones Descanso;Islas Baleares;Agricultura;Email Marketing;Fidelización;1847556,00;2965984,00;3098610;139960;29850;Laura Gómez;Finalizada
CMP-0446;2023-03-12;Joyería Alba;DESCONOCIDO;Construcción;Google Ads;Conversión;2096297,00;502964,00;2394620;38450;2990;Sara Molina;Finalizada
CMP-0447;2024-01-02;EcoHogar;Asturias;Turismo;Email Marketing;Branding;2123213,00;8969764,00;1185020;68170;1540;Javier Torres;Pausada
CMP-0448;2024-10-24;Joyería Alba;Cataluña;Deporte;SEM;Lead Generation;1747013,00;1955584,00;4494220;207180;6910;Pablo Navarro;Finalizada
CMP-0449;2023-10-30;Solaris Energía;Extremadura;Finanzas;Email Marketing;Branding;91832,00;NULL;539500;30140;7450;Elena Castro;Finalizada
CMP-0450;2023-12-20;Restaurante El Fogón;Asturias;Hostelería;Google Ads;Lead Generation;627602,00;501436,00;2084560;86810;15200;Javier Torres;Activa
CMP-0451;2023-07-13;Yogures La Pradera;País Vasco;Moda;Radio;Lead Generation;577839,00;1597593,00;3007230;123180;21740;Javier Torres;Finalizada
CMP-0452;2023-09-12;Restaurante El Fogón;Galicia;Finanzas;Google Ads;Branding;1399029,00;3571652,00;4263240;190800;4830;Marta Sánchez;Activa
CMP-0453;2025-05-16;TecnoWave;Comunidad de Madrid;Construcción;SEM;Fidelización;229834,00;18934,00;1570400;50670;7120;Paula Serrano;Finalizada
CMP-0454;2023-10-02;TecnoWave;Aragón;Inmobiliario;Influencers;Awareness;608009,00;662675,00;1576330;109090;6720;Carlos Ruiz;Finalizada
CMP-0455;2024-07-05;Hotel Costa Azul;Galicia;Educación;Influencers;Fidelización;1697784,00;7213608,00;756010;34160;920;Sara Molina;Cancelada
CMP-0456;2025-04-13;Quimera Cosmética;Andalucía;Automoción;Influencers;Awareness;84256,00;238878,00;411450;10390;1420;Ana Fernández;Finalizada
CMP-0457;2023-07-15;Bahía Sports;Canarias;Construcción;SEM;Fidelización;455814,00;1531068,00;1612200;79250;16130;DESCONOCIDO;Cancelada
CMP-0458;2023-09-16;Wellness Center;Castilla-La Mancha;Retail;Influencers;Conversión;1488929,00;2066717,00;3605060;156880;NULL;Pablo Navarro;Cancelada
CMP-0459;2024-04-13;Yogures La Pradera;Andalucía;Turismo;Televisión;Branding;731313,00;3145369,00;2734410;206790;45810;Carlos Ruiz;Pausada
CMP-0460;2025-11-07;Bebidas Norte;La Rioja;Belleza;Prensa;Fidelización;2325381,00;8592415,00;61070;4710;520;Paula Serrano;Cancelada
CMP-0461;2025-12-17;Agrocampo;País Vasco;Alimentación;Influencers;Conversión;1879177,00;2491319,00;3879390;211760;48890;Sara Molina;Activa
CMP-0462;2024-08-24;Grupo Peralta;DESCONOCIDO;Deporte;Redes Sociales;Fidelización;2082681,00;8066773,00;4502370;NULL;5090;Pablo Navarro;Activa
CMP-0463;2025-11-19;Constructora Levante;Navarra;Retail;Email Marketing;Awareness;1017129,00;343004,00;2263650;94850;2870;Ana Fernández;Pausada
CMP-0464;2025-06-07;AutoMotion;Galicia;DESCONOCIDO;SEO;Awareness;2473636,00;7560358,00;2308490;39560;3750;Miguel Álvarez;Finalizada
CMP-0465;2024-10-27;Innovatech Solutions;Asturias;Construcción;Televisión;Branding;314605,00;740607,00;2603200;169170;30690;David López;Cancelada
CMP-0466;2025-05-28;Electro Ríos;Comunidad Valenciana;Tecnología;SEO;Awareness;184883,00;3927247,00;1522630;39840;1180;Miguel Álvarez;Finalizada
CMP-0467;2024-04-14;Yogures La Pradera;Asturias;Retail;SEM;Conversión;1535529,00;1677427,00;4486990;221380;35920;Diego Romero;Cancelada
CMP-0468;2023-05-06;Sabores del Mediterráneo;Cataluña;Turismo;Google Ads;Awareness;1321929,00;4283932,00;1218340;26350;2950;Paula Serrano;Activa
CMP-0469;2024-05-31;Lácteos del Sur;Aragón;Turismo;Google Ads;Fidelización;545704,00;1245648,00;4768060;240730;27300;Lucía Herrera;Pausada
CMP-0470;2023-09-04;Grupo Peralta;Galicia;Salud;Radio;Branding;1632616,00;192998,00;2018520;23290;NULL;Pablo Navarro;Finalizada
CMP-0471;2024-12-12;Sabores del Mediterráneo;Región de Murcia;Alimentación;Radio;Lead Generation;1385229,00;1884752,00;4603400;285180;NULL;Lucía Herrera;Finalizada
CMP-0472;2023-06-03;Distribuciones Marín;Navarra;Moda;Prensa;Lead Generation;1856974,00;3657262,00;3594760;161530;21520;Marta Sánchez;Activa
CMP-0473;2024-08-29;Yogures La Pradera;Región de Murcia;Construcción;SEO;Awareness;1149494,00;3761796,00;2757890;67320;14440;DESCONOCIDO;Activa
CMP-0474;2025-01-25;Grupo Peralta;Castilla-La Mancha;Educación;Email Marketing;Lead Generation;2474050,00;292404,00;614140;3130;290;Laura Gómez;Pausada
CMP-0475;2023-08-06;Fintech Nova;Castilla-La Mancha;Deporte;Marketing de Contenidos;Fidelización;1831582,00;2701029,00;1347110;104890;14570;Diego Romero;Cancelada
CMP-0476;2023-07-11;Byte Studio;Cantabria;Tecnología;Email Marketing;Conversión;1126219,00;3789963,00;2279900;74430;16850;Marta Sánchez;Finalizada
CMP-0477;2025-04-04;Restaurante El Fogón;Navarra;Tecnología;Redes Sociales;Lead Generation;172467,00;187810,00;757470;NULL;540;Laura Gómez;Activa
CMP-0478;2023-08-06;Innovatech Solutions;Aragón;Deporte;Google Ads;Fidelización;373736,00;1096921,00;75760;4880;50;Pablo Navarro;Pausada
CMP-0479;2025-04-30;Agrocampo;Comunidad de Madrid;DESCONOCIDO;Influencers;Awareness;325227,00;1224377,00;544040;24940;860;Sara Molina;Activa
CMP-0480;2025-01-08;Fintech Nova;Comunidad Valenciana;Automoción;Marketing de Contenidos;Conversión;272306,00;1174882,00;1878320;20130;1810;Cristina Ortega;Pausada
CMP-0481;2023-06-06;Óptica Visión Plus;Comunidad Valenciana;Tecnología;Influencers;Conversión;2190997,00;315195,00;2622510;143260;33500;Lucía Herrera;Activa
CMP-0482;2024-10-15;Innovatech Solutions;La Rioja;Educación;Televisión;Awareness;378776,00;627565,00;673650;12550;1280;Paula Serrano;Cancelada
CMP-0483;2025-05-13;Agrocampo;Castilla y León;DESCONOCIDO;Google Ads;Conversión;1343751,00;340828,00;4311520;95960;2880;Elena Castro;Activa
CMP-0486;2023-08-16;Wellness Center;Cataluña;Inmobiliario;Email Marketing;Fidelización;1040576,00;1786477,00;4101770;218880;2880;Paula Serrano;Pausada
CMP-0487;2023-07-08;Colchones Descanso;Comunidad Valenciana;Moda;Marketing de Contenidos;Branding;NULL;4147124,00;2226250;166650;12530;Diego Romero;Cancelada
CMP-0490;2025-10-25;Rural Gourmet;Comunidad Valenciana;Alimentación;Google Ads;Conversión;1762589,00;1249667,00;2140350;154610;NULL;Cristina Ortega;Pausada
CMP-0491;2023-03-23;Urbana Inmobiliaria;Asturias;Salud;SEO;Fidelización;1967673,00;3392046,00;1894090;98030;23090;Pablo Navarro;Pausada
CMP-0492;2024-10-04;Bebidas Norte;Canarias;Tecnología;Google Ads;Awareness;2171484,00;7923764,00;4698080;54200;1760;Lucía Herrera;Pausada
CMP-0494;2023-04-27;Yogures La Pradera;Castilla y León;Educación;Prensa;Branding;1136229,00;4528005,00;3583550;29380;NULL;Sara Molina;Cancelada
CMP-0495;2023-06-25;Nutrisana;Región de Murcia;Agricultura;Televisión;Conversión;885366,00;2007702,00;NULL;203790;24770;Javier Torres;Cancelada
CMP-0496;2024-03-13;Bahía Sports;Cataluña;Inmobiliario;Televisión;Lead Generation;NULL;327328,00;821530;62550;2800;David López;Cancelada
CMP-0497;2024-09-02;Innovatech Solutions;Extremadura;Construcción;SEO;Awareness;645137,00;670713,00;748110;7620;810;Paula Serrano;Pausada
CMP-0498;2023-11-26;Clínica Dental Sonrisa;DESCONOCIDO;Inmobiliario;Televisión;Fidelización;512541,00;2181454,00;2530100;102880;18030;Cristina Ortega;Pausada
CMP-0499;2025-04-12;Solaris Energía;Comunidad de Madrid;Deporte;Email Marketing;Lead Generation;393256,00;875533,00;778250;33040;NULL;Laura Gómez;Cancelada
CMP-0500;2023-01-30;Agrocampo;Cantabria;Moda;Televisión;Lead Generation;1940473,00;5479822,00;1138180;35400;8440;Carlos Ruiz;Pausada
CMP-0501;2025-06-14;Constructora Levante;Región de Murcia;Hostelería;Google Ads;Fidelización;1390829,00;1367407,00;2290240;76990;16380;Diego Romero;Cancelada
CMP-0502;2025-07-20;Yogures La Pradera;Región de Murcia;Alimentación;Influencers;Lead Generation;1461459,00;638759,00;1524930;105030;6390;Miguel Álvarez;Pausada
CMP-0503;2025-04-29;Fintech Nova;Islas Baleares;Construcción;Marketing de Contenidos;Awareness;1278751,00;NULL;3458380;85890;18140;Sara Molina;Finalizada
CMP-0504;2025-03-10;Restaurante El Fogón;Asturias;Agricultura;Influencers;Fidelización;2074804,00;7605387,00;3034610;112830;26560;Elena Castro;Cancelada
CMP-0505;2025-06-14;Hotel Costa Azul;Comunidad Valenciana;DESCONOCIDO;Google Ads;Branding;2096598,00;2029556,00;1695320;34380;1110;Cristina Ortega;Finalizada
CMP-0506;2023-02-17;Quimera Cosmética;Región de Murcia;Alimentación;Google Ads;Conversión;1930571,00;NULL;1446600;16230;720;Javier Torres;Activa
CMP-0507;2024-10-04;Sabores del Mediterráneo;Cantabria;Hostelería;Email Marketing;Conversión;202468,00;876426,00;405090;8410;930;Cristina Ortega;Activa
CMP-0508;2024-06-05;Óptica Visión Plus;Comunidad de Madrid;Construcción;Email Marketing;Conversión;1220099,00;3512447,00;2870140;15430;2080;David López;Activa
CMP-0509;2024-08-25;Rural Gourmet;Extremadura;Construcción;Televisión;Awareness;683625,00;1587797,00;487180;15170;2150;Paula Serrano;Activa
CMP-0510;2025-05-17;Dulcería Real;Castilla-La Mancha;Deporte;Influencers;Fidelización;792731,00;288175,00;3790670;157640;34970;Javier Torres;Cancelada
CMP-0511;2025-12-22;Clínica Dental Sonrisa;Comunidad de Madrid;Moda;Email Marketing;Awareness;2225835,00;9624531,00;1331780;65270;5240;Javier Torres;Activa
CMP-0512;2023-05-16;Solaris Energía;Galicia;Construcción;SEO;Branding;NULL;2153330,00;2980170;192640;43470;Lucía Herrera;Cancelada
CMP-0513;2023-04-06;TransLogic;Región de Murcia;Inmobiliario;Influencers;Fidelización;808103,00;1328933,00;1038490;9060;1160;Lucía Herrera;Cancelada
CMP-0514;2023-03-22;Joyería Alba;Comunidad de Madrid;Deporte;Televisión;Awareness;345024,00;NULL;199020;14360;3300;Carlos Ruiz;Activa
CMP-0515;2023-07-30;Viñedos del Valle;Cataluña;Deporte;Redes Sociales;Lead Generation;1243475,00;3721233,00;4778490;67400;NULL;Miguel Álvarez;Activa
CMP-0516;2024-06-24;Ferretería Ibérica;Asturias;Turismo;Email Marketing;Conversión;664025,00;2388342,00;585920;5030;410;Javier Torres;Cancelada
CMP-0517;2024-07-28;Urbana Inmobiliaria;La Rioja;Salud;Google Ads;Branding;1677223,00;4178646,00;1266030;61200;10320;David López;Cancelada
CMP-0518;2023-08-03;Ferretería Ibérica;Navarra;Construcción;Influencers;Awareness;546939,00;1704314,00;2459450;163270;8990;Álvaro Gil;Finalizada
CMP-0519;2023-05-21;Quimera Cosmética;País Vasco;Finanzas;SEM;Fidelización;243816,00;9618558,00;2697030;54550;5780;Miguel Álvarez;Cancelada
CMP-0520;2023-06-22;Constructora Levante;Galicia;Tecnología;Televisión;Fidelización;681557,00;1567724,00;2788360;108600;8000;Cristina Ortega;Terminada
CMP-0521;2023-04-13;Constructora Levante;Región de Murcia;Agricultura;Redes Sociales;Conversión;1493242,00;3769187,00;2592970;113820;4120;David López;Cancelada
CMP-0522;2024-02-26;Restaurante El Fogón;Galicia;DESCONOCIDO;SEM;Fidelización;994356,00;1216625,00;4325490;306950;22830;DESCONOCIDO;Finalizada
CMP-0523;2025-05-26;Clínica Dental Sonrisa;País Vasco;Turismo;Google Ads;Fidelización;484614,00;1976959,00;748610;57760;9810;David López;Activa
CMP-0524;2023-07-24;Joyería Alba;Aragón;Belleza;Radio;Awareness;2091690,00;5242048,00;882150;54360;10650;Pablo Navarro;Pausada
CMP-0525;2025-09-18;Kapital Seguros;Navarra;Educación;Redes Sociales;Conversión;178119,00;7202712,00;4065740;222780;48480;Pablo Navarro;Cancelada
CMP-0526;2024-07-14;Panadería Trigo Dorado;Castilla y León;Agricultura;Prensa;Conversión;531643,00;358833,00;4831840;NULL;60440;DESCONOCIDO;Pausada
CMP-0527;2025-06-06;Kapital Seguros;DESCONOCIDO;Belleza;Email Marketing;Lead Generation;NULL;1346809,00;3684640;113280;17780;Ana Fernández;Pausada
CMP-0528;2023-09-10;Xtreme Bikes;Canarias;DESCONOCIDO;Televisión;Branding;734885,00;2689016,00;86740;3380;210;Elena Castro;Finalizada
CMP-0529;2024-03-24;Innovatech Solutions;DESCONOCIDO;Moda;Televisión;Branding;373758,00;1262862,00;2270190;110990;3260;Marta Sánchez;Pausada
CMP-0530;2024-09-08;Dulcería Real;Canarias;Inmobiliario;Radio;Fidelización;365157,00;1286877,00;1315820;19960;2850;Miguel Álvarez;Pausada
CMP-0531;2023-02-24;Viñedos del Valle;Andalucía;Hostelería;Email Marketing;Fidelización;898401,00;2029956,00;2155930;85360;19540;Javier Torres;Pausada
CMP-0532;2025-11-26;Ferretería Ibérica;Cataluña;Alimentación;Redes Sociales;Awareness;1893231,00;3690227,00;2117570;117000;NULL;Diego Romero;Activa
CMP-0533;2025-10-11;Yogures La Pradera;Comunidad Valenciana;Educación;Redes Sociales;Fidelización;1853621,00;96886,00;1080120;47220;6840;Diego Romero;Terminada
CMP-0534;2025-09-17;Verde Natural;DESCONOCIDO;Deporte;Marketing de Contenidos;Lead Generation;2085162,00;4512346,00;296780;22090;1810;Sara Molina;Finalizada
CMP-0535;2024-08-15;Grupo Peralta;La Rioja;Automoción;SEM;Lead Generation;443523,00;1514627,00;2871180;57490;7200;Pablo Navarro;Activa
CMP-0536;2025-06-29;Colchones Descanso;Islas Baleares;Belleza;Radio;Awareness;985785,00;2699336,00;183690;9800;2190;Elena Castro;Pausada
CMP-0537;2024-11-25;Zapatería Confort;Comunidad Valenciana;Turismo;Televisión;Lead Generation;988748,00;557274,00;3443900;56320;9420;Cristina Ortega;Pausada
CMP-0538;2025-04-06;Rural Gourmet;La Rioja;Automoción;SEO;Conversión;1750466,00;4854355,00;3049670;94860;15000;Miguel Álvarez;Cancelada
CMP-0539;2025-02-05;Modaline;Comunidad de Madrid;Automoción;Google Ads;Lead Generation;173578,00;234683,00;201170;NULL;370;Elena Castro;Cancelada
CMP-0540;2024-01-29;Joyería Alba;Comunidad de Madrid;Finanzas;Google Ads;Branding;579231,00;1979259,00;2280740;150610;30730;Javier Torres;Cancelada
CMP-0541;2023-10-10;Distribuciones Marín;Extremadura;Finanzas;Televisión;Fidelización;2084359,00;5618503,00;2488720;105920;10120;David López;Activa
CMP-0542;2023-06-03;Hotel Costa Azul;Castilla y León;DESCONOCIDO;Prensa;Fidelización;988257,00;1782027,00;4579110;322180;78070;Miguel Álvarez;Pausada
CMP-0543;2023-10-13;Verde Natural;Aragón;Agricultura;Redes Sociales;Fidelización;100041,00;207075,00;1056250;31780;6150;Laura Gómez;Cancelada
CMP-0544;2024-07-08;Electro Ríos;Región de Murcia;Salud;Influencers;Lead Generation;1853438,00;7790606,00;4658150;215930;51210;Paula Serrano;Activa
CMP-0545;2023-04-17;Agrocampo;Región de Murcia;Agricultura;Influencers;Awareness;1528184,00;2893511,00;NULL;216570;30880;Laura Gómez;Activa
CMP-0546;2023-04-27;Agrocampo;Castilla y León;Turismo;Email Marketing;Fidelización;1428761,00;637505,00;83110;5850;400;Ana Fernández;Pausada
CMP-0547;2024-05-15;Fintech Nova;Extremadura;Educación;Marketing de Contenidos;Lead Generation;1119984,00;1759965,00;1928780;122500;9820;Marta Sánchez;Pausada
CMP-0548;2024-04-26;Bebidas Norte;Cantabria;Alimentación;Redes Sociales;Awareness;542709,00;101163,00;NULL;274660;5110;Álvaro Gil;Cancelada
CMP-0549;2024-01-13;Xtreme Bikes;Cataluña;Finanzas;SEM;Branding;NULL;127272,00;2332940;19430;1150;Diego Romero;Pausada
CMP-0550;2025-05-25;Dulcería Real;Comunidad Valenciana;Hostelería;Google Ads;Awareness;557029,00;231083,00;3810210;256010;29230;Pablo Navarro;Pausada
CMP-0551;2024-07-28;Clínica Dental Sonrisa;Castilla-La Mancha;Alimentación;SEO;Fidelización;2401556,00;5434232,00;4852880;110970;NULL;Javier Torres;Activa
CMP-0554;2024-04-25;Hotel Costa Azul;Andalucía;Construcción;Radio;Branding;59973,00;230819,00;4458340;140430;25610;Javier Torres;Activa
CMP-0555;2025-02-06;Joyería Alba;Canarias;Inmobiliario;Redes Sociales;Awareness;374837,00;626529,00;4137250;132480;32320;Laura Gómez;Pausada
CMP-0556;2024-03-16;Yogures La Pradera;Cataluña;Finanzas;Email Marketing;Lead Generation;1795105,00;6133124,00;4112620;199920;18500;Carlos Ruiz;Cancelada
