id_campana,fecha,empresa,comunidad_autonoma,sector,canal_marketing,tipo_campana,gasto_campana,ingresos,impresiones,clics,conversiones,responsable,estado_campana
CMP-0392,2024-06-19,EcoHogar,Cantabria,Turismo,SEO,Awareness,1533904,6628233,1673820,119330,28260,Diego Romero,Finalizada
CMP-0393,2025-09-28,Solaris Energía,Andalucía,Hostelería,Google Ads,Lead Generation,1529791,486432,55210,3060,330,Álvaro Gil,Cancelada
CMP-0394,2024-01-31,Constructora Levante,Castilla y León,Educación,Redes Sociales,Awareness,2101082,7794705,49200,700,60,Cristina Ortega,Finalizada
CMP-0395,2024-02-06,Panadería Trigo Dorado,Asturias,Alimentación,SEM,Fidelización,111254,263663,3696230,214460,12900,Miguel Álvarez,Finalizada
CMP-0396,2024-07-15,Modaline,Comunidad de Madrid,Educación,Prensa,Fidelización,336029,1418367,4490170,99220,13440,Sara Molina,Activa
CMP-0397,2025-10-11,Lácteos del Sur,Cataluña,Agricultura,SEO,Branding,1092719,4894777,1441730,20360,2730,Sara Molina,Activa
CMP-0398,2024-11-05,Fintech Nova,Región de Murcia,Hostelería,Redes Sociales,Awareness,2445677,5087118,395280,29160,1660,Pablo Navarro,Activa
CMP-0399,2023-07-15,Zapatería Confort,Región de Murcia,Agricultura,Redes Sociales,Conversión,1989396,8480596,4072160,203590,23460,Laura Gómez,Activa
CMP-0400,2024-04-22,Bebidas Norte,Comunidad de Madrid,Hostelería,Televisión,Fidelización,149464,578381,2110970,25720,4890,Pablo Navarro,Activa
CMP-0401,2024-06-08,Modaline,La Rioja,Educación,Marketing de Contenidos,Lead Generation,1490359,5709973,4746500,227780,37120,Laura Gómez,Cancelada
CMP-0402,2023-10-26,Yogures La Pradera,Canarias,Inmobiliario,Influencers,Awareness,2400159,8324638,,79820,11160,Diego Romero,Finalizada
CMP-0404,2024-03-25,Sabores del Mediterráneo,Castilla y León,DESCONOCIDO,SEO,Lead Generation,834975,618183,4598310,295160,5940,Miguel Álvarez,Cancelada
CMP-0405,2023-03-03,EcoHogar,Comunidad Valenciana,Finanzas,Marketing de Contenidos,Awareness,1012775,381771,40260,1290,30,David López,Pausada
CMP-0406,2024-06-20,Constructora Levante,Comunidad Valenciana,Automoción,SEO,Awareness,862747,2268094,941070,18530,960,Javier Torres,Cancelada
CMP-0407,2025-02-13,Modaline,Aragón,DESCONOCIDO,Televisión,Conversión,313863,1257786,690740,44630,2490,Diego Romero,Finalizada
CMP-0408,2023-06-16,Innovatech Solutions,Andalucía,Tecnología,Prensa,Lead Generation,2184672,8468468,3067270,219110,13190,Elena Castro,Finalizada
CMP-0409,2023-03-16,Zapatería Confort,Galicia,Belleza,SEO,Lead Generation,1742384,575985,2599130,105340,15740,Sara Molina,Pausada
CMP-0410,2024-04-16,Hotel Costa Azul,Cantabria,Construcción,Marketing de Contenidos,Awareness,1385369,1197218,445540,12080,1620,DESCONOCIDO,Pausada
CMP-0411,2023-06-18,Quimera Cosmética,Navarra,Construcción,Prensa,Branding,81301,175211,1397630,74630,7170,Carlos Ruiz,Pausada
CMP-0412,2024-07-16,Distribuciones Marín,Comunidad Valenciana,Hostelería,Prensa,Awareness,1694266,2287427,3912050,258850,45050,Álvaro Gil,Cancelada
CMP-0413,2023-11-02,Dulcería Real,Castilla y León,Educación,SEO,Lead Generation,1899359,664664,3434320,149210,28740,Elena Castro,Cancelada
CMP-0414,2025-05-05,Muebles Castillo,Cantabria,Deporte,Prensa,Branding,1983949,3203908,989850,36780,8680,Miguel Álvarez,Pausada
CMP-0415,2024-09-05,Muebles Castillo,Comunidad de Madrid,Retail,Email Marketing,Conversión,579217,,3950920,139280,27420,Diego Romero,Cancelada
CMP-0416,2024-11-04,Quimera Cosmética,Cantabria,Finanzas,SEM,Branding,526427,1021622,2807260,95390,11820,Miguel Álvarez,Terminada
CMP-0417,2025-11-27,Joyería Alba,Aragón,Deporte,Televisión,Conversión,530613,,2754340,28220,670,Carlos Ruiz,Finalizada
CMP-0418,2024-09-27,Kapital Seguros,Navarra,Educación,Radio,Awareness,1091858,3581972,,42170,6240,Pablo Navarro,Finalizada
CMP-0419,2025-07-23,Colchones Descanso,Canarias,Moda,Marketing de Contenidos,Conversión,2200514,4913438,3025590,23990,760,Diego Romero,Finalizada
CMP-0420,2024-08-20,AutoMotion,Extremadura,Hostelería,Prensa,Branding,996007,4254829,1261690,90100,4310,Lucía Herrera,Finalizada
CMP-0421,2025-03-28,Viñedos del Valle,Cataluña,Retail,SEM,Branding,8626,257334,3547200,217190,22030,Pablo Navarro,Finalizada
CMP-0422,2023-07-25,Urbana Inmobiliaria,Región de Murcia,Tecnología,Google Ads,Branding,367834,137783,4417210,75540,15950,David López,Finalizada
CMP-0423,2025-06-28,Zapatería Confort,Comunidad de Madrid,Hostelería,SEO,Conversión,160971,5326408,4707910,59830,10510,Carlos Ruiz,Activa
CMP-0424,2023-12-09,Modaline,Navarra,Alimentación,Influencers,Awareness,567008,2271208,4183170,283000,47930,David López,Cancelada
CMP-0425,2024-10-09,Bahía Sports,DESCONOCIDO,Belleza,SEO,Branding,596372,444129,1700370,30640,3260,Laura Gómez,Pausada
CMP-0426,2023-12-18,Electro Ríos,Región de Murcia,Finanzas,Televisión,Conversión,1258949,5614903,,169130,41890,Paula Serrano,Cancelada
CMP-0427,2024-04-21,Modaline,Comunidad de Madrid,Hostelería,Google Ads,Conversión,851061,2430494,3072270,118790,,Javier Torres,Cancelada
CMP-0428,2024-11-04,EcoHogar,Aragón,Finanzas,Redes Sociales,Lead Generation,1612256,2095721,3807700,189830,44990,Laura Gómez,Pausada
CMP-0429,2024-03-31,Grupo Peralta,La Rioja,Alimentación,SEO,Branding,530427,279594,4816270,264290,18390,Carlos Ruiz,Finalizada
CMP-0432,2025-08-19,Viñedos del Valle,Galicia,Retail,Redes Sociales,Awareness,72240,1922304,2526000,26250,1120,Sara Molina,Cancelada
CMP-0433,2023-09-12,Kapital Seguros,País Vasco,Salud,Televisión,Awareness,1609801,4460594,2148220,153320,38050,Miguel Álvarez,Cancelada
CMP-0434,2023-02-27,TransLogic,Comunidad Valenciana,Finanzas,Email Marketing,Awareness,1844447,2430764,185910,13770,1330,Cristina Ortega,Activa
CMP-0435,2025-05-16,Quimera Cosmética,Extremadura,Turismo,SEM,Fidelización,1006214,2779036,4728810,52140,11900,Ana Fernández,Activa
CMP-0436,2024-09-22,Óptica Visión Plus,País Vasco,Deporte,Radio,Branding,2039285,2915952,1103510,82480,8700,Ana Fernández,Pausada
CMP-0437,2024-03-11,Constructora Levante,Cataluña,Educación,Email Marketing,Conversión,1766037,1998600,959120,40950,1490,Sara Molina,Activa
CMP-0438,2024-04-25,Clínica Dental Sonrisa,Región de Murcia,DESCONOCIDO,Redes Sociales,Branding,,143826,658690,16960,1560,Elena Castro,Cancelada
CMP-0439,2024-10-07,Wellness Center,Asturias,Moda,Marketing de Contenidos,Branding,1897141,5384770,1769490,58050,12980,Laura Gómez,Finalizada
CMP-0440,2025-08-31,Zapatería Confort,Galicia,Retail,Influencers,Branding,713079,2308174,4278210,101130,11970,Miguel Álvarez,Cancelada
CMP-0441,2025-09-02,Restaurante El Fogón,Región de Murcia,Turismo,Marketing de Contenidos,Conversión,1853227,6735801,1831270,67920,15860,Paula Serrano,Activa
CMP-0442,2023-08-25,Kapital Seguros,Castilla y León,Salud,SEO,Conversión,2084238,9346723,4591390,183700,41350,Carlos Ruiz,Activa
CMP-0443,2023-09-10,Quimera Cosmética,La Rioja,Alimentación,Influencers,Conversión,1920446,2353659,1355710,74480,17750,Diego Romero,Cancelada
CMP-0444,2023-06-29,Bebidas Norte,Aragón,Educación,Marketing de Contenidos,Conversión,2416295,5159373,1228510,26740,1000,Javier Torres,Cancelada
CMP-0445,2025-05-17,Colchones Descanso,Islas Baleares,Agricultura,Email Marketing,Fidelización,1847556,2965984,3098610,139960,29850,Laura Gómez,Finalizada
CMP-0446,2023-03-12,Joyería Alba,DESCONOCIDO,Construcción,Google Ads,Conversión,2096297,502964,2394620,38450,2990,Sara Molina,Finalizada
CMP-0447,2024-01-02,EcoHogar,Asturias,Turismo,Email Marketing,Branding,2123213,8969764,1185020,68170,1540,Javier Torres,Pausada
CMP-0448,2024-10-24,Joyería Alba,Cataluña,Deporte,SEM,Lead Generation,1747013,1955584,4494220,207180,6910,Pablo Navarro,Finalizada
CMP-0449,2023-10-30,Solaris Energía,Extremadura,Finanzas,Email Marketing,Branding,91832,,539500,30140,7450,Elena Castro,Finalizada
CMP-0450,2023-12-20,Restaurante El Fogón,Asturias,Hostelería,Google Ads,Lead Generation,627602,501436,2084560,86810,15200,Javier Torres,Activa
CMP-0451,2023-07-13,Yogures La Pradera,País Vasco,Moda,Radio,Lead Generation,577839,1597593,3007230,123180,21740,Javier Torres,Finalizada
CMP-0452,2023-09-12,Restaurante El Fogón,Galicia,Finanzas,Google Ads,Branding,1399029,3571652,4263240,190800,4830,Marta Sánchez,Activa
CMP-0453,2025-05-16,TecnoWave,Comunidad de Madrid,Construcción,SEM,Fidelización,229834,18934,1570400,50670,7120,Paula Serrano,Finalizada
CMP-0454,2023-10-02,TecnoWave,Aragón,Inmobiliario,Influencers,Awareness,608009,662675,1576330,109090,6720,Carlos Ruiz,Finalizada
CMP-0455,2024-07-05,Hotel Costa Azul,Galicia,Educación,Influencers,Fidelización,1697784,7213608,756010,34160,920,Sara Molina,Cancelada
CMP-0456,2025-04-13,Quimera Cosmética,Andalucía,Automoción,Influencers,Awareness,84256,238878,411450,10390,1420,Ana Fernández,Finalizada
CMP-0457,2023-07-15,Bahía Sports,Canarias,Construcción,SEM,Fidelización,455814,1531068,1612200,79250,16130,DESCONOCIDO,Cancelada
CMP-0458,2023-09-16,Wellness Center,Castilla-La Mancha,Retail,Influencers,Conversión,1488929,2066717,3605060,156880,,Pablo Navarro,Cancelada
CMP-0459,2024-04-13,Yogures La Pradera,Andalucía,Turismo,Televisión,Branding,731313,3145369,2734410,206790,45810,Carlos Ruiz,Pausada
CMP-0460,2025-11-07,Bebidas Norte,La Rioja,Belleza,Prensa,Fidelización,2325381,8592415,61070,4710,520,Paula Serrano,Cancelada
CMP-0461,2025-12-17,Agrocampo,País Vasco,Alimentación,Influencers,Conversión,1879177,2491319,3879390,211760,48890,Sara Molina,Activa
CMP-0462,2024-08-24,Grupo Peralta,DESCONOCIDO,Deporte,Redes Sociales,Fidelización,2082681,8066773,4502370,,5090,Pablo Navarro,Activa
CMP-0463,2025-11-19,Constructora Levante,Navarra,Retail,Email Marketing,Awareness,1017129,343004,2263650,94850,2870,Ana Fernández,Pausada
CMP-0464,2025-06-07,AutoMotion,Galicia,DESCONOCIDO,SEO,Awareness,2473636,7560358,2308490,39560,3750,Miguel Álvarez,Finalizada
CMP-0465,2024-10-27,Innovatech Solutions,Asturias,Construcción,Televisión,Branding,314605,740607,2603200,169170,30690,David López,Cancelada
CMP-0466,2025-05-28,Electro Ríos,Comunidad Valenciana,Tecnología,SEO,Awareness,184883,3927247,1522630,39840,1180,Miguel Álvarez,Finalizada
CMP-0467,2024-04-14,Yogures La Pradera,Asturias,Retail,SEM,Conversión,1535529,1677427,4486990,221380,35920,Diego Romero,Cancelada
CMP-0468,2023-05-06,Sabores del Mediterráneo,Cataluña,Turismo,Google Ads,Awareness,1321929,4283932,1218340,26350,2950,Paula Serrano,Activa
CMP-0469,2024-05-31,Lácteos del Sur,Aragón,Turismo,Google Ads,Fidelización,545704,1245648,4768060,240730,27300,Lucía Herrera,Pausada
CMP-0470,2023-09-04,Grupo Peralta,Galicia,Salud,Radio,Branding,1632616,192998,2018520,23290,,Pablo Navarro,Finalizada
CMP-0471,2024-12-12,Sabores del Mediterráneo,Región de Murcia,Alimentación,Radio,Lead Generation,1385229,1884752,4603400,285180,,Lucía Herrera,Finalizada
CMP-0472,2023-06-03,Distribuciones Marín,Navarra,Moda,Prensa,Lead Generation,1856974,3657262,3594760,161530,21520,Marta Sánchez,Activa
CMP-0473,2024-08-29,Yogures La Pradera,Región de Murcia,Construcción,SEO,Awareness,1149494,3761796,2757890,67320,14440,DESCONOCIDO,Activa
CMP-0474,2025-01-25,Grupo Peralta,Castilla-La Mancha,Educación,Email Marketing,Lead Generation,2474050,292404,614140,3130,290,Laura Gómez,Pausada
CMP-0475,2023-08-06,Fintech Nova,Castilla-La Mancha,Deporte,Marketing de Contenidos,Fidelización,1831582,2701029,1347110,104890,14570,Diego Romero,Cancelada
CMP-0476,2023-07-11,Byte Studio,Cantabria,Tecnología,Email Marketing,Conversión,1126219,3789963,2279900,74430,16850,Marta Sánchez,Finalizada
CMP-0477,2025-04-04,Restaurante El Fogón,Navarra,Tecnología,Redes Sociales,Lead Generation,172467,187810,757470,,540,Laura Gómez,Activa
CMP-0478,2023-08-06,Innovatech Solutions,Aragón,Deporte,Google Ads,Fidelización,373736,1096921,75760,4880,50,Pablo Navarro,Pausada
CMP-0479,2025-04-30,Agrocampo,Comunidad de Madrid,DESCONOCIDO,Influencers,Awareness,325227,1224377,544040,24940,860,Sara Molina,Activa
CMP-0480,2025-01-08,Fintech Nova,Comunidad Valenciana,Automoción,Marketing de Contenidos,Conversión,272306,1174882,1878320,20130,1810,Cristina Ortega,Pausada
CMP-0481,2023-06-06,Óptica Visión Plus,Comunidad Valenciana,Tecnología,Influencers,Conversión,2190997,315195,2622510,143260,33500,Lucía Herrera,Activa
CMP-0482,2024-10-15,Innovatech Solutions,La Rioja,Educación,Televisión,Awareness,378776,627565,673650,12550,1280,Paula Serrano,Cancelada
CMP-0483,2025-05-13,Agrocampo,Castilla y León,DESCONOCIDO,Google Ads,Conversión,1343751,340828,4311520,95960,2880,Elena Castro,Activa
CMP-0486,2023-08-16,Wellness Center,Cataluña,Inmobiliario,Email Marketing,Fidelización,1040576,1786477,4101770,218880,2880,Paula Serrano,Pausada
CMP-0487,2023-07-08,Colchones Descanso,Comunidad Valenciana,Moda,Marketing de Contenidos,Branding,,4147124,2226250,166650,12530,Diego Romero,Cancelada
CMP-0490,2025-10-25,Rural Gourmet,Comunidad Valenciana,Alimentación,Google Ads,Conversión,1762589,1249667,2140350,154610,,Cristina Ortega,Pausada
CMP-0491,2023-03-23,Urbana Inmobiliaria,Asturias,Salud,SEO,Fidelización,1967673,3392046,1894090,98030,23090,Pablo Navarro,Pausada
CMP-0492,2024-10-04,Bebidas Norte,Canarias,Tecnología,Google Ads,Awareness,2171484,7923764,4698080,54200,1760,Lucía Herrera,Pausada
CMP-0494,2023-04-27,Yogures La Pradera,Castilla y León,Educación,Prensa,Branding,1136229,4528005,3583550,29380,,Sara Molina,Cancelada
CMP-0495,2023-06-25,Nutrisana,Región de Murcia,Agricultura,Televisión,Conversión,885366,2007702,,203790,24770,Javier Torres,Cancelada
CMP-0496,2024-03-13,Bahía Sports,Cataluña,Inmobiliario,Televisión,Lead Generation,,327328,821530,62550,2800,David López,Cancelada
CMP-0497,2024-09-02,Innovatech Solutions,Extremadura,Construcción,SEO,Awareness,645137,670713,748110,7620,810,Paula Serrano,Pausada
CMP-0498,2023-11-26,Clínica Dental Sonrisa,DESCONOCIDO,Inmobiliario,Televisión,Fidelización,512541,2181454,2530100,102880,18030,Cristina Ortega,Pausada
CMP-0499,2025-04-12,Solaris Energía,Comunidad de Madrid,Deporte,Email Marketing,Lead Generation,393256,875533,778250,33040,,Laura Gómez,Cancelada
CMP-0500,2023-01-30,Agrocampo,Cantabria,Moda,Televisión,Lead Generation,1940473,5479822,1138180,35400,8440,Carlos Ruiz,Pausada
CMP-0501,2025-06-14,Constructora Levante,Región de Murcia,Hostelería,Google Ads,Fidelización,1390829,1367407,2290240,76990,16380,Diego Romero,Cancelada
CMP-0502,2025-07-20,Yogures La Pradera,Región de Murcia,Alimentación,Influencers,Lead Generation,1461459,638759,1524930,105030,6390,Miguel Álvarez,Pausada
CMP-0503,2025-04-29,Fintech Nova,Islas Baleares,Construcción,Marketing de Contenidos,Awareness,1278751,,3458380,85890,18140,Sara Molina,Finalizada
CMP-0504,2025-03-10,Restaurante El Fogón,Asturias,Agricultura,Influencers,Fidelización,2074804,7605387,3034610,112830,26560,Elena Castro,Cancelada
CMP-0505,2025-06-14,Hotel Costa Azul,Comunidad Valenciana,DESCONOCIDO,Google Ads,Branding,2096598,2029556,1695320,34380,1110,Cristina Ortega,Finalizada
CMP-0506,2023-02-17,Quimera Cosmética,Región de Murcia,Alimentación,Google Ads,Conversión,1930571,,1446600,16230,720,Javier Torres,Activa
CMP-0507,2024-10-04,Sabores del Mediterráneo,Cantabria,Hostelería,Email Marketing,Conversión,202468,876426,405090,8410,930,Cristina Ortega,Activa
CMP-0508,2024-06-05,Óptica Visión Plus,Comunidad de Madrid,Construcción,Email Marketing,Conversión,1220099,3512447,2870140,15430,2080,David López,Activa
CMP-0509,2024-08-25,Rural Gourmet,Extremadura,Construcción,Televisión,Awareness,683625,1587797,487180,15170,2150,Paula Serrano,Activa
CMP-0510,2025-05-17,Dulcería Real,Castilla-La Mancha,Deporte,Influencers,Fidelización,792731,288175,3790670,157640,34970,Javier Torres,Cancelada
CMP-0511,2025-12-22,Clínica Dental Sonrisa,Comunidad de Madrid,Moda,Email Marketing,Awareness,2225835,9624531,1331780,65270,5240,Javier Torres,Activa
CMP-0512,2023-05-16,Solaris Energía,Galicia,Construcción,SEO,Branding,,2153330,2980170,192640,43470,Lucía Herrera,Cancelada
CMP-0513,2023-04-06,TransLogic,Región de Murcia,Inmobiliario,Influencers,Fidelización,808103,1328933,1038490,9060,1160,Lucía Herrera,Cancelada
CMP-0514,2023-03-22,Joyería Alba,Comunidad de Madrid,Deporte,Televisión,Awareness,345024,,199020,14360,3300,Carlos Ruiz,Activa
CMP-0515,2023-07-30,Viñedos del Valle,Cataluña,Deporte,Redes Sociales,Lead Generation,1243475,3721233,4778490,67400,,Miguel Álvarez,Activa
CMP-0516,2024-06-24,Ferretería Ibérica,Asturias,Turismo,Email Marketing,Conversión,664025,2388342,585920,5030,410,Javier Torres,Cancelada
CMP-0517,2024-07-28,Urbana Inmobiliaria,La Rioja,Salud,Google Ads,Branding,1677223,4178646,1266030,61200,10320,David López,Cancelada
CMP-0518,2023-08-03,Ferretería Ibérica,Navarra,Construcción,Influencers,Awareness,546939,1704314,2459450,163270,8990,Álvaro Gil,Finalizada
CMP-0519,2023-05-21,Quimera Cosmética,País Vasco,Finanzas,SEM,Fidelización,243816,9618558,2697030,54550,5780,Miguel Álvarez,Cancelada
CMP-0520,2023-06-22,Constructora Levante,Galicia,Tecnología,Televisión,Fidelización,681557,1567724,2788360,108600,8000,Cristina Ortega,Terminada
CMP-0521,2023-04-13,Constructora Levante,Región de Murcia,Agricultura,Redes Sociales,Conversión,1493242,3769187,2592970,113820,4120,David López,Cancelada
CMP-0522,2024-02-26,Restaurante El Fogón,Galicia,DESCONOCIDO,SEM,Fidelización,994356,1216625,4325490,306950,22830,DESCONOCIDO,Finalizada
CMP-0523,2025-05-26,Clínica Dental Sonrisa,País Vasco,Turismo,Google Ads,Fidelización,484614,1976959,748610,57760,9810,David López,Activa
CMP-0524,2023-07-24,Joyería Alba,Aragón,Belleza,Radio,Awareness,2091690,5242048,882150,54360,10650,Pablo Navarro,Pausada
CMP-0525,2025-09-18,Kapital Seguros,Navarra,Educación,Redes Sociales,Conversión,178119,7202712,4065740,222780,48480,Pablo Navarro,Cancelada
CMP-0526,2024-07-14,Panadería Trigo Dorado,Castilla y León,Agricultura,Prensa,Conversión,531643,358833,4831840,,60440,DESCONOCIDO,Pausada
CMP-0527,2025-06-06,Kapital Seguros,DESCONOCIDO,Belleza,Email Marketing,Lead Generation,,1346809,3684640,113280,17780,Ana Fernández,Pausada
CMP-0528,2023-09-10,Xtreme Bikes,Canarias,DESCONOCIDO,Televisión,Branding,734885,2689016,86740,3380,210,Elena Castro,Finalizada
CMP-0529,2024-03-24,Innovatech Solutions,DESCONOCIDO,Moda,Televisión,Branding,373758,1262862,2270190,110990,3260,Marta Sánchez,Pausada
CMP-0530,2024-09-08,Dulcería Real,Canarias,Inmobiliario,Radio,Fidelización,365157,1286877,1315820,19960,2850,Miguel Álvarez,Pausada
CMP-0531,2023-02-24,Viñedos del Valle,Andalucía,Hostelería,Email Marketing,Fidelización,898401,2029956,2155930,85360,19540,Javier Torres,Pausada
CMP-0532,2025-11-26,Ferretería Ibérica,Cataluña,Alimentación,Redes Sociales,Awareness,1893231,3690227,2117570,117000,,Diego Romero,Activa
CMP-0533,2025-10-11,Yogures La Pradera,Comunidad Valenciana,Educación,Redes Sociales,Fidelización,1853621,96886,1080120,47220,6840,Diego Romero,Terminada
CMP-0534,2025-09-17,Verde Natural,DESCONOCIDO,Deporte,Marketing de Contenidos,Lead Generation,2085162,4512346,296780,22090,1810,Sara Molina,Finalizada
CMP-0535,2024-08-15,Grupo Peralta,La Rioja,Automoción,SEM,Lead Generation,443523,1514627,2871180,57490,7200,Pablo Navarro,Activa
CMP-0536,2025-06-29,Colchones Descanso,Islas Baleares,Belleza,Radio,Awareness,985785,2699336,183690,9800,2190,Elena Castro,Pausada
CMP-0537,2024-11-25,Zapatería Confort,Comunidad Valenciana,Turismo,Televisión,Lead Generation,988748,557274,3443900,56320,9420,Cristina Ortega,Pausada
CMP-0538,2025-04-06,Rural Gourmet,La Rioja,Automoción,SEO,Conversión,1750466,4854355,3049670,94860,15000,Miguel Álvarez,Cancelada
CMP-0539,2025-02-05,Modaline,Comunidad de Madrid,Automoción,Google Ads,Lead Generation,173578,234683,201170,,370,Elena Castro,Cancelada
CMP-0540,2024-01-29,Joyería Alba,Comunidad de Madrid,Finanzas,Google Ads,Branding,579231,1979259,2280740,150610,30730,Javier Torres,Cancelada
CMP-0541,2023-10-10,Distribuciones Marín,Extremadura,Finanzas,Televisión,Fidelización,2084359,5618503,2488720,105920,10120,David López,Activa
CMP-0542,2023-06-03,Hotel Costa Azul,Castilla y León,DESCONOCIDO,Prensa,Fidelización,988257,1782027,4579110,322180,78070,Miguel Álvarez,Pausada
CMP-0543,2023-10-13,Verde Natural,Aragón,Agricultura,Redes Sociales,Fidelización,100041,207075,1056250,31780,6150,Laura Gómez,Cancelada
CMP-0544,2024-07-08,Electro Ríos,Región de Murcia,Salud,Influencers,Lead Generation,1853438,7790606,4658150,215930,51210,Paula Serrano,Activa
CMP-0545,2023-04-17,Agrocampo,Región de Murcia,Agricultura,Influencers,Awareness,1528184,2893511,,216570,30880,Laura Gómez,Activa
CMP-0546,2023-04-27,Agrocampo,Castilla y León,Turismo,Email Marketing,Fidelización,1428761,637505,83110,5850,400,Ana Fernández,Pausada
CMP-0547,2024-05-15,Fintech Nova,Extremadura,Educación,Marketing de Contenidos,Lead Generation,1119984,1759965,1928780,122500,9820,Marta Sánchez,Pausada
CMP-0548,2024-04-26,Bebidas Norte,Cantabria,Alimentación,Redes Sociales,Awareness,542709,101163,,274660,5110,Álvaro Gil,Cancelada
CMP-0549,2024-01-13,Xtreme Bikes,Cataluña,Finanzas,SEM,Branding,,127272,2332940,19430,1150,Diego Romero,Pausada
CMP-0550,2025-05-25,Dulcería Real,Comunidad Valenciana,Hostelería,Google Ads,Awareness,557029,231083,3810210,256010,29230,Pablo Navarro,Pausada
CMP-0551,2024-07-28,Clínica Dental Sonrisa,Castilla-La Mancha,Alimentación,SEO,Fidelización,2401556,5434232,4852880,110970,,Javier Torres,Activa
CMP-0554,2024-04-25,Hotel Costa Azul,Andalucía,Construcción,Radio,Branding,59973,230819,4458340,140430,25610,Javier Torres,Activa
CMP-0555,2025-02-06,Joyería Alba,Canarias,Inmobiliario,Redes Sociales,Awareness,374837,626529,4137250,132480,32320,Laura Gómez,Pausada
CMP-0556,2024-03-16,Yogures La Pradera,Cataluña,Finanzas,Email Marketing,Lead Generation,1795105,6133124,4112620,199920,18500,Carlos Ruiz,Cancelada
CMP-0557,2025-12-10,Agrocampo,Aragón,Salud,Influencers,Conversión,,7094314,2771960,179800,27990,Carlos Ruiz,Cancelada
CMP-0558,2024-04-16,Panadería Trigo Dorado,Extremadura,Salud,Marketing de Contenidos,Conversión,217631,577575,,29860,4980,Paula Serrano,Finalizada
CMP-0559,2025-10-09,Joyería Alba,Galicia,Agricultura,Email Marketing,Lead Generation,867098,689732,2146730,78520,19310,DESCONOCIDO,Cancelada
CMP-0560,2023-05-30,AutoMotion,Asturias,Agricultura,Televisión,Fidelización,333467,147765,2266880,15400,770,Paula Serrano,Activa
CMP-0561,2025-07-10,TecnoWave,Extremadura,Turismo,Radio,Conversión,202906,845517,4985310,,20840,Diego Romero,Activa
CMP-0562,2025-11-07,Dulcería Real,Castilla-La Mancha,Hostelería,Google Ads,Awareness,149076,466669,2382780,79710,9180,Elena Castro,Cancelada
CMP-0563,2024-03-07,Joyería Alba,Castilla-La Mancha,Inmobiliario,Marketing de Contenidos,Awareness,820544,1344075,940410,71950,1440,Carlos Ruiz,Finalizada
CMP-0564,2024-07-24,Joyería Alba,Galicia,Construcción,Prensa,Conversión,2349228,3264492,3183070,195790,45400,Paula Serrano,Activa
CMP-0565,2023-09-16,Panadería Trigo Dorado,Región de Murcia,Agricultura,Google Ads,Lead Generation,52379,2229033,2999550,110940,12950,Ana Fernández,Pausada
CMP-0566,2024-07-19,Nutrisana,Navarra,Finanzas,Google Ads,Awareness,1865808,2302884,394800,11650,1530,Carlos Ruiz,Pausada
CMP-0567,2023-01-17,Distribuciones Marín,Asturias,Deporte,SEO,Conversión,2106749,6481935,4606010,239310,56900,Álvaro Gil,Finalizada
CMP-0568,2024-03-03,Zapatería Confort,Cataluña,Moda,SEM,Fidelización,2145749,7397841,21760,810,100,Elena Castro,Pausada
CMP-0569,2025-01-01,Fintech Nova,Canarias,Moda,Radio,Awareness,2190097,6801343,2575170,166750,17360,Marta Sánchez,Activa
CMP-0570,2024-04-25,Rural Gourmet,Aragón,DESCONOCIDO,Influencers,Lead Generation,1938731,4520544,4224050,294840,45480,Sara Molina,Cancelada
CMP-0571,2023-12-08,Fintech Nova,Región de Murcia,Inmobiliario,Marketing de Contenidos,Awareness,862807,3225003,1622480,62580,3940,Miguel Álvarez,Pausada
CMP-0572,2024-02-11,Óptica Visión Plus,Asturias,Deporte,SEO,Awareness,1921768,5039175,3438720,29880,1800,Javier Torres,Finalizada
CMP-0573,2025-09-20,TecnoWave,Canarias,Turismo,Redes Sociales,Branding,2116795,7348478,2765660,35090,3700,Sara Molina,Pausada
CMP-0574,2023-01-31,Nutrisana,Comunidad Valenciana,Hostelería,Televisión,Awareness,209787,507462,3693300,229640,25180,Miguel Álvarez,Terminada
CMP-0575,2025-12-28,Quimera Cosmética,Asturias,Retail,Radio,Lead Generation,742272,,2135340,100520,12660,Miguel Álvarez,Activa
CMP-0576,2023-06-21,Urbana Inmobiliaria,País Vasco,Salud,Radio,Fidelización,937158,2497754,3375220,95500,4250,Elena Castro,Terminada
CMP-0577,2025-04-12,Hotel Costa Azul,Galicia,Hostelería,Prensa,Lead Generation,1041409,3551358,4379250,71360,6210,Cristina Ortega,Cancelada
CMP-0578,2023-06-08,Yogures La Pradera,Comunidad de Madrid,Alimentación,Email Marketing,Conversión,1395922,4755455,3848390,42740,1500,Laura Gómez,Cancelada
CMP-0579,2024-08-25,Rural Gourmet,Castilla-La Mancha,Construcción,Influencers,Fidelización,1877504,487730,,11950,450,Ana Fernández,Pausada
CMP-0580,2023-10-05,Zapatería Confort,La Rioja,Retail,Influencers,Lead Generation,1519204,3468133,1109240,83430,19390,Laura Gómez,Activa
CMP-0581,2024-04-07,Muebles Castillo,Comunidad de Madrid,Turismo,SEM,Lead Generation,254892,74553,3121650,52230,4910,Diego Romero,Finalizada
CMP-0582,2025-12-05,AutoMotion,Aragón,Inmobiliario,Marketing de Contenidos,Fidelización,1832032,2703968,1383550,65400,2640,Pablo Navarro,Finalizada
